uuid,division,collection,title,typeOfResource,genre,date,identifier,location,total
e91b3d50-c53f-012f-3cdc-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
eea60f00-c53f-012f-8ffd-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
f16bd620-c53f-012f-191e-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
f94fde10-c53f-012f-a6e1-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
fbd50520-c53f-012f-a611-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
fe697300-c53f-012f-5b42-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
00eeea80-c540-012f-8cc6-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
0366f050-c540-012f-2d34-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
06159a20-c540-012f-b11e-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
0b3e6db0-c540-012f-49c9-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
0ded22e0-c540-012f-fe03-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
109e96b0-c540-012f-6cb0-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
1325e0f0-c540-012f-e18c-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
15b6f1b0-c540-012f-ee45-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
187a0440-c540-012f-9d81-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
1b367260-c540-012f-bce1-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
1df0e110-c540-012f-e8a8-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
20ace240-c540-012f-68e7-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
23846c40-c540-012f-da14-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
267bcc00-c540-012f-a6f2-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
3129ecc0-c540-012f-40f8-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
3c052c70-c540-012f-7be3-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
3ec18b80-c540-012f-83e1-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
440c5c20-c540-012f-6695-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
46c64c00-c540-012f-2d85-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
498602e0-c540-012f-f5b5-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
4efa2c40-c540-012f-afa9-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
51b150f0-c540-012f-31ec-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
54598040-c540-012f-7e6b-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
572707c0-c540-012f-b772-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
59ed5890-c540-012f-7183-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
5c9e5220-c540-012f-b362-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
6238d9e0-c540-012f-c85f-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
64e88770-c540-012f-1226-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
67b3f540-c540-012f-8422-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
6a5edfa0-c540-012f-cc4c-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
6cef2940-c540-012f-f47a-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
6f8b07b0-c540-012f-789c-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
723c62d0-c540-012f-6f58-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
74ca4eb0-c540-012f-0fb4-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
7754fea0-c540-012f-7784-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
81c7be90-c540-012f-b85e-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
848cc600-c540-012f-af1a-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
87503110-c540-012f-6193-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
8a5cbfd0-c540-012f-474f-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
8d685f60-c540-012f-344c-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
90469180-c540-012f-9ed8-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,1,1,1,6
93273a20-c540-012f-ae74-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
95d0db20-c540-012f-0624-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
98788910-c540-012f-0529-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
9df202b0-c540-012f-61b3-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
a0e593b0-c540-012f-1f93-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
a3f20f60-c540-012f-7e3a-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
a6af0b60-c540-012f-351e-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
ac8739d0-c540-012f-f67b-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
af83bac0-c540-012f-281a-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
b5384e20-c540-012f-7a50-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
b804e2a0-c540-012f-9a2e-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
bd5b2700-c540-012f-5a60-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
c03996d0-c540-012f-ec9f-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
c63479a0-c540-012f-85f3-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
c8fcfed0-c540-012f-7393-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
cbb61330-c540-012f-9606-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
ce63fff0-c540-012f-c866-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
d1402a70-c540-012f-f4b7-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
d41dce60-c540-012f-0e42-58d385a7bc34,Manuscripts and Archives Division,"Thomas Addis Emmet collection, 1483-1876, bulk (1700-1800)",1,1,0,1,1,1,5
d7020cb0-c540-012f-ade7-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
da0d4250-c540-012f-7cec-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
dd2700d0-c540-012f-9e81-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
e030d100-c540-012f-9d72-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
e33576d0-c540-012f-599e-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,0,1,1,4
e639f690-c540-012f-367d-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,1,1,1,6
e94262f0-c540-012f-98a9-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
ec306c10-c540-012f-da61-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
f22d2be0-c540-012f-2209-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
f5760180-c540-012f-8aea-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
f854ae60-c540-012f-2647-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
fb461f20-c540-012f-da19-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
fe2989f0-c540-012f-7e6b-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
00da4820-c541-012f-223b-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
0397c030-c541-012f-f394-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
067d4660-c541-012f-b460-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
0952c340-c541-012f-f217-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
0c002c90-c541-012f-3fb3-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
0ed78880-c541-012f-afc7-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
118ce610-c541-012f-d4a9-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
14350f80-c541-012f-ca01-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
16d31a70-c541-012f-e8c8-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
19ad4d40-c541-012f-685e-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
1f06bbd0-c541-012f-d966-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
247c3010-c541-012f-8b9f-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
271d8b00-c541-012f-27cc-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
29aae550-c541-012f-6478-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
2c754360-c541-012f-a969-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
31ea5600-c541-012f-fcd3-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
34b42e40-c541-012f-2e74-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
37582e60-c541-012f-0d82-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
3a19a490-c541-012f-0f90-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
3cc76020-c541-012f-71a2-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
3f9a9ee0-c541-012f-f72d-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
42182450-c541-012f-8be8-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
44dbfce0-c541-012f-46c3-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
4780fec0-c541-012f-7187-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
4a5afb80-c541-012f-9fcf-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
4d277680-c541-012f-e0e1-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
4fbe8f60-c541-012f-3c96-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
555f5040-c541-012f-7f13-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
58220310-c541-012f-fccd-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
5ad73560-c541-012f-f4fe-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
5d93eb30-c541-012f-59b2-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
6058fe40-c541-012f-6178-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
63143bc0-c541-012f-3c38-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
6b8a8e70-c541-012f-b864-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
6e2aeba0-c541-012f-ad9a-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
70b28dd0-c541-012f-ecd2-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
73753ea0-c541-012f-cc11-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
78b8b480-c541-012f-d075-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
7b7eb150-c541-012f-0de0-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
7e5a7a50-c541-012f-d10b-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
81031df0-c541-012f-25a6-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
8667c020-c541-012f-6e6c-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
8eba61b0-c541-012f-6037-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
91520110-c541-012f-4f7e-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
968d8dc0-c541-012f-4c45-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
990ce8c0-c541-012f-8523-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,1,1,1,6
a15a8c90-c541-012f-112f-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,1,1,1,6
a41d5f50-c541-012f-12b3-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
a6e9b8a0-c541-012f-0e84-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
a987b120-c541-012f-c55b-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
ac4bb3b0-c541-012f-baa2-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
af2efbd0-c541-012f-6666-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
b1f5c460-c541-012f-8fc4-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
b48daae0-c541-012f-d985-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
b7308cd0-c541-012f-eae8-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
b9b4aad0-c541-012f-e9f2-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
bc252e80-c541-012f-1320-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
beb35cb0-c541-012f-8fd3-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
c1245ff0-c541-012f-06ba-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
c634cc20-c541-012f-a136-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
c8e0a040-c541-012f-8b84-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
cbbf3060-c541-012f-a8b5-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
ce511150-c541-012f-e6ff-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
d3d03fb0-c541-012f-ca61-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
d6db8120-c541-012f-27d7-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
d9e21180-c541-012f-33f7-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
dcc0fe40-c541-012f-feac-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
df8e35d0-c541-012f-7d5e-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
e241a8d0-c541-012f-e27d-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
e54560c0-c541-012f-6eb6-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
e83f7f70-c541-012f-e055-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
ee6fb590-c541-012f-b315-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
f16d10d0-c541-012f-859c-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
f7af9350-c541-012f-20d9-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
fd984240-c541-012f-b795-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
009db490-c542-012f-d4ac-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
03c38710-c542-012f-b8a9-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
06abf4f0-c542-012f-de10-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
099a21e0-c542-012f-7e6c-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
0c6b5830-c542-012f-f1f9-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,0,1,1,4
122e4770-c542-012f-0868-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
154e8050-c542-012f-96c5-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
185af250-c542-012f-c9e8-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
1e6bd0c0-c542-012f-e4be-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
217b0a80-c542-012f-45e3-58d385a7bc34,General Research Division,The Vinkhuijzen collection of military uniforms,1,1,0,0,1,1,4
243e3150-c542-012f-977a-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,0,1,1,4
2703c9c0-c542-012f-c6a1-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
29bd6390-c542-012f-b80a-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
2cb6e800-c542-012f-d89d-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
2f78ce70-c542-012f-eb21-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,1,1,1,6
32312580-c542-012f-5464-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
34f90e80-c542-012f-9ebf-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
3a39ebb0-c542-012f-6f22-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
3d1006d0-c542-012f-3d29-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
42910810-c542-012f-b577-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
481d4d70-c542-012f-3668-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
4a9bd090-c542-012f-5c74-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
4d22a400-c542-012f-4246-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection",Robert N. Dennis collection of stereoscopic views,1,1,1,0,1,1,5
524ca8a0-c542-012f-8c86-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
57ac6120-c542-012f-814f-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
5a607a80-c542-012f-4e6b-58d385a7bc34,"Irma and Paul Milstein Division of United States History, Local History and Genealogy","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library",1,1,1,0,1,1,5
5d392540-c542-012f-c3c3-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
5ffb2f70-c542-012f-1194-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,0,1,1,4
62d29580-c542-012f-367c-58d385a7bc34,Rare Book Division,Buttolph collection of menus,1,1,1,1,0,1,5
657e52e0-c542-012f-c643-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
68219fe0-c542-012f-cc6f-58d385a7bc34,Art and Picture Collection,Mid-Manhattan Picture Collection,1,1,0,1,1,1,5
6ab785e0-c542-012f-873e-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
6d1f75d0-c542-012f-a9b9-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
7002ce00-c542-012f-f450-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
72813a70-c542-012f-9644-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
7521d1b0-c542-012f-c5da-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
7a3e9c70-c542-012f-37d8-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
7cde2d10-c542-012f-5373-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
7f824f00-c542-012f-0bd6-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
822dfe40-c542-012f-6ed7-58d385a7bc34,Manuscripts and Archives Division,New York World's Fair 1939-1940 records,1,1,1,1,1,1,6
875bd6f0-c542-012f-3982-58d385a7bc34,Music Division,Dictionary catalog of the music collection,1,1,1,1,1,1,6
8a52ee80-c542-012f-3976-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
8cf62a90-c542-012f-7feb-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
